13873
551089	6	6	7	8	650
551093	5	7	9	8	650
551097	7	5	9	10	700
551098	4	6	8	9	850
551099	3	4	7	2	500
551102	5	2	5	3	550
551103	5	4	6	7	850
551113	9	9	11	11	900
551114	3	6	6	7	600
551116	5	6	6	8	700
551118	4	4	11	8	600
551119	5	5	5	8	700
551120	5	1	2	1	450
551123	4	2	5	3	600
551124	5	4	8	4	400
551130	5	11	11	10	700
551132	3	6	5	6	550
551136	3	7	8	7	700
551141	3	5	7	5	350
551142	5	5	4	6	500
551143	4	3	8	8	550
551148	9	5	7	9	650
551154	4	4	6	10	500
551155	11	11	11	11	750
551164	7	9	12	8	950
551169	5	2	6	4	650
551172	5	4	7	6	800
551176	5	6	8	7	600
551178	3	4	9	9	950
551181	4	9	12	10	750
551183	7	9	9	10	950
551188	5	7	11	7	800
551190	3	4	1	4	750
551200	9	10	11	11	500
551203	6	8	8	8	700
551205	5	7	11	11	900
551208	3	3	2	5	450
551212	4	1	6	3	650
551216	7	7	9	9	900
551219	6	6	9	7	850
551221	11	14	12	12	800
551223	4	11	8	11	500
551226	11	11	9	12	750
551230	2	7	7	8	550
551233	7	11	7	12	750
551234	2	2	7	5	500
551239	6	5	4	3	500
551240	7	13	10	10	800
551241	8	11	7	10	750
551243	7	8	11	8	750
551244	10	12	11	14	850
551245	4	4	6	8	500
551250	4	4	8	10	600
551252	5	6	8	8	800
551254	5	9	8	11	900
551255	6	8	8	9	650
551256	4	8	8	9	750
551257	7	5	12	8	750
551260	2	6	6	6	650
551266	5	6	4	9	850
551268	2	8	11	9	550
551270	13	12	14	12	900
551278	7	11	11	9	900
551282	3	2	3	8	550
551294	7	2	7	8	700
551295	2	3	6	4	550
551298	3	6	6	5	700
551301	3	2	10	6	650
551310	3	6	6	3	450
551312	7	6	11	8	650
551314	7	8	9	9	750
551315	5	5	11	10	700
551321	6	6	6	3	650
551322	7	15	10	9	900
551323	3	4	3	5	450
551325	7	11	11	12	750
551327	3	4	6	5	550
551328	7	11	8	9	750
551334	6	5	8	8	750
551336	5	5	7	12	700
551342	5	7	10	8	500
551349	3	7	9	8	750
551350	6	3	7	6	400
551354	5	5	5	4	500
551356	7	9	8	8	800
551357	3	9	10	6	600
551358	14	11	12	13	900
551359	3	7	7	9	850
551361	6	8	9	9	750
551364	6	7	11	10	900
551365	5	6	4	8	500
551366	5	3	8	9	750
551367	7	6	9	7	800
551370	5	4	8	10	600
551371	5	8	12	11	750
551375	6	5	9	6	650
551377	0	6	9	8	900
551385	3	4	7	7	950
551388	3	7	5	9	500
551389	9	6	12	9	700
551390	7	6	8	8	400
551392	9	13	10	13	900
551397	6	7	9	9	950
551399	4	7	9	7	750
551408	4	5	6	4	750
551410	5	4	4	4	650
551413	4	6	4	4	450
551414	9	11	13	10	650
551415	2	5	5	10	800
551416	2	5	7	4	650
551419	7	3	6	7	750
551426	5	11	10	12	600
551427	8	4	6	5	500
551429	8	7	12	9	950
551432	4	2	10	7	700
551433	2	8	6	7	500
551434	4	3	12	8	350
551435	5	10	9	7	950
551436	9	13	12	11	500
551447	4	3	10	9	500
551449	6	6	9	10	500
551455	4	7	7	10	750
551456	9	7	8	12	900
551457	5	6	12	6	500
551461	11	13	13	13	650
551463	3	6	9	10	350
551464	3	9	7	7	900
551465	10	11	10	11	950
551467	3	4	7	5	500
551475	4	3	6	3	400
551476	5	4	12	11	600
551478	0	2	6	8	700
551480	5	5	5	8	450
551482	4	4	8	5	650
551485	4	6	6	7	600
551486	3	2	6	4	550
551490	6	12	11	11	950
551492	2	3	9	5	350
551497	4	4	7	9	600
551499	6	9	7	10	650
551501	8	10	12	13	750
551502	3	3	1	4	350
551503	11	12	10	12	900
551506	10	11	12	13	900
551509	4	4	8	5	500
551512	4	7	8	10	850
551514	3	3	8	8	900
551519	4	5	11	9	950
551523	4	7	11	7	500
551530	2	1	7	4	600
551532	7	8	8	10	750
551534	4	6	9	7	500
551535	6	8	10	13	800
551536	4	6	4	4	450
551540	2	4	10	10	750
551545	4	6	7	8	900
551546	6	3	7	7	550
551548	5	6	7	9	600
551550	4	4	8	5	600
551551	8	7	9	6	650
551553	7	5	4	1	550
551555	4	2	11	6	750
551561	2	5	7	9	500
551567	4	1	6	5	650
551570	3	3	4	4	500
551572	7	4	7	5	850
551581	3	4	6	9	450
551587	7	4	7	7	750
551588	8	1	5	6	750
551590	6	9	7	8	700
551591	4	7	7	5	550
551592	5	4	8	9	550
551599	6	11	13	12	900
551602	3	8	8	7	950
551605	3	3	7	7	650
551608	5	7	9	7	950
551611	6	3	8	9	650
551613	0	5	4	1	450
551616	4	2	3	6	850
551618	6	4	8	13	900
551624	4	4	6	5	450
551626	4	4	10	10	750
551627	4	7	11	13	700
551630	6	10	7	10	800
551632	6	9	9	9	950
551633	11	9	8	11	750
551634	7	6	9	9	750
551635	8	9	9	9	700
551636	4	6	9	5	650
551639	5	9	7	9	850
551640	5	6	8	6	900
551645	5	4	5	7	750
551646	6	4	6	6	500
551650	4	3	7	8	700
551656	8	8	10	11	800
551657	5	3	3	5	650
551663	6	9	10	9	600
551664	2	4	6	8	700
551668	9	9	9	8	850
551669	2	5	12	10	600
551670	10	9	9	8	750
551671	3	6	6	6	500
551672	5	6	8	4	450
551673	2	4	8	4	700
551676	6	8	10	8	650
551678	6	11	9	7	750
551679	5	7	7	9	750
551680	8	8	11	10	750
551687	3	6	3	2	300
551689	2	6	5	7	500
551696	4	5	8	9	750
551698	4	8	9	13	850
551699	3	3	4	4	650
551700	5	9	7	7	750
551703	5	6	7	12	950
551704	11	12	12	12	900
551706	3	5	10	8	800
551709	9	10	8	10	650
551712	6	6	10	8	900
551713	6	7	9	11	650
551725	7	7	10	7	750
551729	4	5	6	5	400
551730	4	7	11	10	750
551735	5	5	8	6	500
551740	7	10	10	9	800
551745	7	7	11	11	950
551748	2	6	11	9	900
551750	6	6	9	7	700
551751	5	7	10	10	800
551752	8	13	11	11	750
551754	8	10	8	9	850
551761	6	9	11	8	600
551763	5	4	7	5	400
551764	2	5	7	8	650
551767	7	7	9	8	950
551769	5	6	3	9	700
551771	8	7	6	10	550
551772	5	7	13	10	900
551777	3	5	8	10	600
551779	4	3	11	10	900
551782	4	3	9	5	650
551788	5	2	6	3	600
551791	3	7	10	7	900
551796	2	2	8	9	900
551797	8	11	9	12	950
551798	5	11	10	14	800
551800	6	8	12	4	650
551802	3	5	6	4	450
551805	4	4	6	9	600
551809	3	3	7	1	700
551810	4	4	9	8	650
551812	6	5	5	5	500
551813	3	6	5	4	300
551814	3	5	4	6	500
551815	9	8	11	13	950
551817	4	3	6	7	650
551819	5	7	10	9	700
551826	6	10	10	10	900
551830	8	10	12	9	750
551831	5	4	6	7	650
551832	9	12	14	13	900
551833	6	11	11	11	750
551835	5	3	6	6	600
551838	5	6	10	8	600
551839	6	7	4	8	700
551844	10	11	10	11	950
551845	2	4	9	9	650
551846	3	3	7	8	850
551854	4	7	5	5	400
551859	3	7	12	11	850
551863	6	6	8	7	750
551865	6	9	9	10	750
551867	5	4	10	7	750
551870	6	4	10	6	500
551873	8	12	10	11	850
551874	5	1	7	6	850
551877	3	3	6	9	650
551879	7	10	12	9	850
551880	6	5	8	7	400
551884	6	10	9	11	700
551885	9	10	11	9	900
551886	6	12	10	10	750
551888	7	1	5	6	500
551889	7	7	11	9	700
551892	5	7	7	6	650
551893	7	9	9	8	850
551897	4	10	11	10	550
551902	6	3	5	5	600
551906	6	7	11	12	750
551912	4	4	7	10	550
551914	6	8	9	8	700
551917	7	8	11	11	950
551918	4	8	10	10	700
551919	6	2	5	4	450
551920	9	10	11	10	900
551923	7	3	6	3	650
551925	7	4	10	7	700
551926	4	5	5	7	750
551929	5	4	9	10	800
551932	5	5	8	6	500
551933	5	5	7	8	550
551938	7	5	8	9	500
551941	5	5	7	7	600
551943	9	7	10	10	850
551944	9	10	7	10	800
551947	5	5	12	9	850
551948	10	12	11	12	950
551953	3	5	9	8	850
551958	7	6	10	8	500
551961	5	7	6	10	700
551963	2	3	12	7	850
551965	12	13	10	11	900
551968	6	12	10	11	750
551970	7	9	12	9	750
551973	12	12	11	12	700
551974	4	8	5	6	250
551975	6	5	11	6	750
551979	0	6	6	8	500
551989	6	10	13	10	650
551990	5	2	8	3	800
551993	4	5	8	6	600
552002	7	4	6	9	550
552005	7	9	10	11	750
552012	8	9	12	14	950
552020	9	6	3	4	500
552025	2	7	7	8	700
552027	3	3	4	7	400
552032	2	4	4	7	600
552033	5	4	8	8	800
552035	3	6	7	7	650
552039	8	7	11	9	750
552040	6	11	13	12	750
552043	6	4	5	5	400
552049	4	4	7	7	550
552053	9	7	9	8	950
552056	2	5	8	11	750
552057	6	8	9	7	850
552059	6	6	7	8	700
552063	6	10	8	10	650
552064	2	5	5	6	450
552065	5	3	7	6	300
552067	5	5	8	9	600
552070	4	5	6	8	350
552071	7	5	6	9	500
552074	3	8	3	9	650
552079	4	6	12	7	750
552080	3	8	10	8	700
552082	2	3	5	2	500
552084	6	4	6	4	400
552090	7	7	10	9	850
552091	6	3	5	7	450
552094	6	5	9	6	700
552098	7	5	10	11	400
552100	4	2	6	5	500
552104	7	11	12	12	750
552106	5	8	11	11	850
552110	0	4	10	8	900
552111	2	3	9	7	900
552113	5	9	10	8	800
552114	9	7	7	6	900
552116	6	10	6	10	850
552119	3	2	5	7	350
552120	4	5	4	1	350
552124	3	7	6	5	750
552125	7	7	6	7	900
552126	6	7	10	1	700
552130	7	6	3	6	450
552135	4	3	9	7	800
552138	6	4	10	8	800
552140	3	4	5	7	700
552141	4	4	6	7	250
552147	2	7	10	13	750
552150	9	9	8	9	700
552154	3	8	11	9	550
552156	8	8	12	10	900
552162	4	8	9	9	750
552163	5	6	10	5	950
552164	3	5	5	7	450
552165	3	8	10	7	850
552166	5	5	7	4	550
552167	5	5	6	6	700
552174	4	5	7	10	800
552176	2	3	5	4	800
552180	3	4	5	1	250
552181	6	11	9	11	650
552184	3	6	7	7	900
552186	6	7	9	4	500
552188	7	11	8	8	900
552194	7	5	5	7	650
552202	4	4	10	8	700
552203	2	5	6	8	500
552204	4	6	10	9	700
552206	5	5	4	8	700
552209	4	4	8	6	500
552210	5	5	7	4	400
552211	5	5	6	10	750
552212	6	5	7	8	950
552213	3	3	9	9	700
552219	8	12	14	13	950
552228	6	9	8	12	800
552234	5	8	10	7	700
552237	5	9	4	6	300
552241	3	3	6	5	650
552248	2	5	8	7	650
552251	5	11	7	10	900
552254	4	3	11	7	850
552256	3	5	8	7	650
552257	11	11	12	12	700
552264	2	2	9	4	500
552268	6	10	12	12	900
552270	7	9	11	8	850
552273	8	7	12	9	650
552276	5	2	5	6	500
552278	4	7	9	6	700
552279	9	7	9	9	750
552286	6	7	12	9	450
552288	7	13	13	12	900
552289	6	5	9	5	700
552292	3	4	10	11	900
552295	8	9	8	10	550
552296	3	7	10	12	950
552298	9	9	11	11	900
552299	4	6	9	8	600
552300	8	7	8	6	600
552303	4	5	12	8	750
552306	5	5	7	8	750
552310	7	3	8	7	700
552311	3	5	7	4	500
552315	7	7	13	10	700
552316	6	5	9	9	650
552317	6	9	9	11	850
552319	5	7	8	9	650
552321	6	8	7	10	450
552325	5	7	8	9	550
552327	5	3	12	7	650
552329	5	8	3	5	550
552334	4	5	11	7	900
552335	4	8	7	7	750
552336	6	9	11	11	800
552341	6	10	11	8	700
552343	10	10	8	12	850
552344	4	5	10	8	800
552347	2	6	8	5	650
552348	9	10	9	10	900
552351	5	7	7	9	550
552352	5	5	7	9	600
552354	7	4	8	7	750
552359	3	4	10	10	550
552361	3	2	2	3	750
552362	5	9	9	10	700
552363	4	8	6	6	500
552368	5	10	10	12	750
552369	6	7	7	8	700
552370	6	7	9	4	600
552371	8	7	10	12	850
552378	3	4	4	4	950
552380	7	9	6	10	850
552381	7	4	6	6	700
552384	5	8	11	9	750
552390	6	9	10	10	800
552393	9	6	8	8	700
552394	6	7	5	7	800
552396	6	2	9	11	700
552399	4	5	3	3	950
552400	8	8	11	9	750
552401	4	6	10	7	600
552402	6	6	11	7	800
552403	7	7	9	10	900
552404	5	4	5	4	750
552407	10	11	12	13	900
552409	6	5	10	9	700
552411	7	10	12	12	900
552414	4	6	9	9	750
552420	8	11	13	9	700
552426	6	7	8	5	550
552428	4	6	7	6	600
552432	7	4	6	6	500
552433	3	5	5	8	550
552435	5	3	7	8	850
552436	9	13	8	11	750
552441	2	6	7	6	950
552445	7	11	11	10	850
552447	7	8	10	10	650
552449	2	5	6	8	750
552450	2	5	3	4	800
552454	4	6	8	9	550
552461	6	6	8	6	650
552462	3	9	11	8	800
552465	7	9	11	10	750
552469	4	1	7	6	750
552472	4	5	4	9	550
552474	4	8	10	8	650
552477	4	5	9	5	800
552479	9	8	9	12	950
552480	5	5	7	6	650
552482	5	2	9	6	900
552485	3	4	9	8	700
552486	3	4	9	8	600
552487	6	7	7	10	950
552496	7	8	12	7	900
552498	4	6	11	8	700
552499	4	3	2	8	850
552500	8	5	9	8	650
552501	6	12	11	14	950
552502	5	5	8	9	600
552504	3	4	6	5	700
552506	3	6	8	2	700
552511	2	2	4	3	500
552513	4	4	4	3	500
552520	7	2	7	10	300
552524	5	6	9	11	700
552525	2	6	10	6	750
552533	4	4	6	4	700
552535	8	8	12	14	750
552536	5	10	9	11	600
552540	6	8	11	9	700
552543	3	3	6	11	500
552548	6	4	8	8	650
552553	7	10	9	11	500
552554	7	6	8	6	700
552557	5	6	11	10	800
552567	6	9	10	11	900
552570	4	8	10	11	800
552571	7	6	9	8	650
552572	5	6	9	8	900
552574	6	5	8	4	550
552576	6	9	9	11	850
552579	8	6	8	10	850
552583	7	3	5	5	750
552585	4	6	8	5	650
552591	7	3	5	6	500
552592	3	5	6	7	650
552594	3	4	3	6	500
552596	8	7	10	10	700
552599	3	4	6	5	850
552602	6	5	10	6	650
552604	7	9	11	13	900
552608	5	10	11	11	900
552610	4	9	9	10	650
552617	7	8	4	7	900
552620	6	8	10	8	850
552626	7	8	5	6	650
552628	3	7	10	10	900
552632	4	3	10	10	650
552635	5	6	8	7	700
552639	7	8	6	8	700
552644	5	10	12	11	950
552646	9	8	10	10	950
552648	7	5	9	6	600
552656	2	7	2	10	800
552657	6	5	8	4	800
552658	0	6	7	8	650
552661	7	11	6	10	850
552663	5	4	6	5	800
552664	7	9	9	9	650
552666	5	5	7	7	450
552669	9	8	10	3	650
552673	6	12	12	11	850
552675	4	4	7	5	650
552677	2	11	7	8	550
552681	9	3	9	10	650
552686	7	6	9	6	800
552692	6	9	13	12	900
552694	6	6	9	9	550
552701	7	10	10	8	850
552704	3	5	9	9	550
552705	6	6	6	6	650
552706	3	2	2	4	500
552708	7	11	12	13	800
552711	6	5	10	11	950
552713	8	11	10	11	550
552715	4	4	12	8	850
552718	5	4	6	6	750
552722	6	4	7	10	650
552728	7	5	6	5	550
552734	4	7	11	9	650
552737	4	7	12	8	750
552740	8	9	11	14	900
552748	6	4	4	8	450
552755	3	5	3	5	750
552766	0	4	6	2	400
552768	0	6	9	5	800
552770	5	5	7	7	700
552772	3	4	5	6	700
552774	3	4	11	8	500
552775	2	6	9	11	650
552782	7	9	10	11	950
552784	5	6	10	10	850
552791	6	4	9	9	900
552794	10	12	10	12	800
552795	5	8	10	11	650
552802	3	6	6	2	450
552804	6	4	11	9	600
552807	8	3	5	7	700
552813	7	8	7	10	550
552814	8	13	10	9	850
552819	6	8	10	11	850
552822	9	13	10	13	900
552824	8	8	12	9	700
552830	4	5	8	12	800
552831	3	4	6	4	500
552837	5	4	7	5	800
552843	6	4	6	6	650
552845	8	9	8	10	700
552848	3	11	11	11	750
552852	4	4	5	6	800
552853	4	1	9	5	500
552857	6	7	3	5	600
552862	2	4	1	5	750
552863	3	7	7	8	550
552865	5	8	9	11	700
552867	6	4	5	8	600
552869	3	4	9	7	600
552871	6	5	8	4	900
552873	3	6	8	10	600
552876	6	3	7	3	750
552880	3	8	11	7	750
552882	5	5	11	6	950
552889	4	4	5	5	500
552890	4	7	8	7	650
552891	8	12	11	14	800
552892	6	3	7	5	400
552900	6	8	10	8	600
552905	10	11	11	11	500
552906	7	11	12	11	900
552913	6	4	9	6	850
552914	7	9	11	10	500
552915	5	7	5	7	500
552919	5	4	7	9	650
552926	3	6	5	9	900
552930	4	2	7	5	600
552931	3	9	12	8	750
552932	2	1	2	6	600
552935	9	10	10	8	950
552938	4	5	5	4	700
552940	5	6	6	5	500
552941	2	3	6	3	400
552943	6	4	6	10	450
552944	4	7	7	10	850
552946	8	7	10	12	900
552958	4	9	9	9	750
552959	5	2	5	4	650
552961	2	3	4	4	850
552963	8	7	8	9	700
552966	6	5	6	6	750
552967	4	7	4	6	450
552968	6	4	7	10	600
552970	5	6	4	2	400
552973	3	4	7	4	300
552974	5	5	6	6	550
552976	4	4	7	5	700
552977	5	5	4	8	600
552980	3	8	9	12	950
552987	5	5	8	7	750
552991	5	4	7	10	900
552992	5	8	9	7	800
553001	9	10	14	10	750
553005	5	3	6	7	650
553006	7	7	10	11	950
553008	9	13	12	13	850
553009	8	10	10	8	950
553011	4	3	11	6	550
553013	4	3	5	7	800
553014	5	5	5	4	400
553016	9	8	9	12	750
553017	5	5	7	7	750
553020	5	3	3	5	650
553021	9	12	14	11	800
553024	5	9	8	7	550
553032	5	5	8	7	550
553033	5	7	12	9	950
553035	5	4	7	6	450
553039	6	10	8	9	650
553040	5	5	6	2	650
553046	7	7	8	6	500
553051	3	7	13	12	850
553054	10	9	14	11	800
553055	5	3	10	8	650
553056	2	4	4	4	500
553057	5	4	11	4	950
553061	7	9	12	13	650
553063	13	13	10	10	850
553065	4	5	9	9	400
553067	7	11	11	11	950
553070	9	11	10	13	650
553072	3	7	5	7	750
553073	4	5	10	8	750
553075	4	8	10	9	750
553082	9	4	8	7	650
553084	4	3	7	5	700
553086	6	4	6	6	500
553088	4	4	7	4	250
553108	4	7	10	11	900
553113	8	7	11	11	700
553114	6	5	7	6	400
553118	6	8	10	6	750
553120	4	8	10	8	800
553121	5	3	5	5	500
553125	4	2	6	8	450
553127	4	3	1	3	950
553132	3	4	6	7	600
553135	5	6	7	6	250
553142	6	5	6	5	550
553144	9	11	10	9	900
553148	4	5	6	8	800
553153	4	3	5	5	800
553155	6	9	11	12	850
553157	3	4	5	3	350
553163	4	5	5	8	650
553164	4	6	7	9	550
553166	6	10	6	13	950
553168	2	4	8	7	700
553169	10	10	11	11	850
553175	5	10	10	6	900
553181	7	8	10	9	750
553183	2	4	6	7	650
553184	4	6	9	6	650
553185	0	1	8	3	750
553189	3	3	5	2	350
553196	5	5	6	4	500
553198	2	1	6	5	250
553200	3	5	10	11	950
553202	5	6	9	9	950
553206	6	4	8	8	500
553208	7	6	6	1	500
553213	4	3	7	6	500
553216	6	6	12	13	950
553219	4	3	3	4	300
553221	7	9	11	11	900
553224	6	3	7	10	650
553226	4	2	8	9	800
553229	6	4	4	8	450
553232	7	9	11	10	650
553234	5	3	7	6	600
553235	7	7	10	8	800
553236	6	6	7	9	900
553246	3	6	5	8	750
553250	8	7	11	9	650
553252	6	8	12	8	750
553257	6	9	11	10	900
553261	8	2	5	2	700
553263	4	3	5	4	750
553264	3	7	7	4	650
553266	8	8	10	9	750
553272	6	9	9	10	650
553274	5	3	3	7	600
553275	5	8	11	9	800
553276	2	9	6	6	650
553277	4	5	8	10	700
553278	8	5	9	8	950
553282	2	2	4	5	750
553283	5	3	4	6	750
553284	13	11	12	10	950
553285	4	6	9	10	850
553286	8	9	9	8	850
553288	9	12	12	13	750
553292	9	3	9	8	800
553293	5	6	7	7	650
553299	5	7	7	11	450
553302	6	7	8	9	950
553304	6	4	7	11	800
553308	4	7	7	7	650
553309	7	5	7	9	600
553310	3	4	8	4	600
553314	4	2	8	7	550
553315	4	6	10	9	600
553316	5	6	3	4	450
553319	3	4	9	5	750
553320	4	6	11	9	550
553322	5	5	8	12	800
553324	2	4	6	6	700
553327	7	5	9	9	500
553328	7	7	11	10	750
553332	6	2	6	7	450
553337	4	3	4	6	550
553341	6	5	6	3	650
553347	5	5	7	7	600
553351	4	5	4	3	300
553353	3	6	5	4	750
553358	10	11	9	12	650
553361	2	3	6	7	600
553362	6	5	6	4	600
553365	4	3	10	8	500
553366	4	4	5	6	600
553369	2	6	7	6	600
553371	2	6	4	8	750
553374	6	9	8	10	650
553380	8	10	10	8	750
553382	5	7	8	8	650
553385	7	9	9	9	950
553389	5	4	7	7	300
553397	3	2	6	6	500
553400	3	6	10	7	550
553402	7	5	7	5	650
553404	5	4	10	7	550
553409	6	8	9	9	850
553414	7	4	12	9	700
553417	4	3	5	8	800
553419	5	8	9	8	700
553420	4	2	6	8	450
553428	5	5	7	5	500
553432	5	6	8	8	950
553434	7	4	9	8	750
553436	3	4	8	7	750
553437	5	6	7	8	750
553439	5	9	12	12	650
553441	4	1	5	4	750
553443	3	5	6	4	450
553447	7	5	8	11	700
553448	4	3	7	8	800
553459	3	8	3	5	550
553460	7	4	8	7	850
553467	2	4	5	6	750
553476	5	4	6	7	500
553477	3	9	9	8	850
553481	0	7	7	5	700
553483	0	4	12	12	950
553485	4	6	12	8	650
553487	2	6	11	10	750
553491	7	6	8	9	750
553492	3	5	9	6	700
553496	8	4	12	10	650
553498	2	6	7	8	900
553502	10	11	9	11	900
553503	5	6	5	5	900
553504	7	3	10	8	450
553507	3	4	8	3	500
553516	6	5	9	9	650
553523	5	4	8	5	550
553524	2	2	6	4	350
553526	6	10	9	12	800
553532	0	6	10	8	550
553534	4	5	7	8	750
553535	2	3	3	6	400
553536	4	5	7	7	450
553540	5	1	5	4	500
553541	9	11	12	11	600
553543	10	12	10	13	950
553547	5	6	7	7	550
553549	6	11	11	11	900
553551	3	6	5	6	550
553553	4	6	5	6	300
553557	6	4	11	8	500
553560	6	7	10	8	850
553563	4	8	9	10	900
553574	7	8	9	9	750
553581	3	6	10	8	750
553584	12	12	8	8	900
553586	3	8	7	10	400
553598	4	5	10	8	800
553600	5	6	4	9	750
553602	7	5	5	5	850
553604	4	4	6	6	500
553605	4	6	6	2	400
553607	4	3	6	5	550
553608	5	6	8	9	850
553609	5	1	8	7	500
553612	6	9	7	9	750
553615	6	6	4	8	350
553618	6	4	8	5	500
553621	6	5	6	8	400
553622	2	6	7	8	500
553623	9	5	8	11	900
553628	4	4	5	7	750
553634	7	5	3	7	850
553638	6	7	11	9	650
553640	4	6	6	7	600
553643	6	9	12	10	950
553647	6	7	9	7	800
553648	3	3	10	11	950
553651	6	7	9	8	650
553654	5	4	2	4	250
553655	3	4	9	7	450
553656	4	3	5	4	500
553660	6	2	7	8	500
553661	2	4	7	10	300
553662	3	7	10	8	900
553665	3	3	10	7	600
553668	5	10	10	9	650
553669	7	5	6	6	600
553671	4	4	5	9	500
553672	5	2	4	7	750
553673	3	4	8	7	750
553675	3	8	10	11	650
553677	3	3	9	8	400
553678	5	2	12	10	750
553679	6	7	10	8	750
553680	5	7	7	6	750
553683	7	11	12	12	900
553687	3	6	5	7	550
553689	9	10	12	12	950
553692	2	6	8	10	750
553695	2	5	11	5	650
553700	4	9	11	7	900
553708	3	5	5	5	400
553709	4	8	5	5	650
553710	3	5	6	7	750
553713	8	13	10	13	800
553714	4	8	9	5	450
553715	5	4	10	10	650
553719	4	5	4	6	600
553720	7	5	6	8	650
553722	4	5	7	4	450
553725	7	6	10	7	550
553726	7	5	10	9	600
553730	4	3	9	8	550
553732	3	6	8	7	550
553734	5	4	5	10	550
553740	2	1	6	8	700
553742	4	4	8	4	550
553746	4	4	10	7	700
553747	3	3	4	7	900
553749	6	7	5	8	650
553756	4	6	10	6	750
553757	3	2	8	2	550
553763	7	3	9	10	550
553766	6	7	10	8	650
553767	6	5	8	11	650
553779	6	7	13	9	850
553782	5	12	9	12	900
553784	5	4	8	5	400
553785	5	9	5	9	800
553789	4	7	8	7	850
553792	4	5	6	9	650
553793	8	8	9	9	550
553797	8	10	11	11	900
553803	4	4	5	6	700
553804	5	5	7	12	700
553807	4	3	6	7	800
553810	3	7	9	9	650
553811	2	5	8	6	650
553816	4	5	7	7	750
553818	6	4	11	8	800
553823	3	6	11	10	650
553824	7	4	5	7	350
553827	8	4	10	8	450
553829	5	5	4	7	750
553831	4	6	6	8	700
553833	7	8	10	8	550
553836	6	6	9	8	550
553838	4	5	6	3	600
553839	4	6	7	7	500
553840	6	6	12	9	950
553841	9	11	9	9	700
553842	4	7	9	12	800
553843	6	6	7	6	800
553849	3	5	5	4	300
553857	4	4	8	7	850
553865	0	5	9	9	600
553866	2	5	9	4	850
553869	2	7	11	8	850
553872	8	10	11	7	900
553873	2	5	6	6	800
553874	5	11	8	13	650
553878	4	7	8	6	800
553884	2	4	6	7	500
553889	3	2	8	9	500
553890	3	3	8	6	350
553891	4	7	10	9	850
553894	5	7	8	9	750
553895	6	13	12	11	900
553897	6	6	4	7	550
553900	6	8	10	9	550
553902	6	9	10	13	950
553903	5	7	8	8	500
553904	0	6	7	10	750
553906	4	7	5	8	550
553912	2	2	6	9	750
553914	2	2	4	4	700
553923	2	4	11	4	700
553926	4	10	12	11	900
553930	2	5	7	4	700
553931	5	7	3	6	350
553939	6	7	10	11	750
553941	5	6	5	10	600
553947	5	6	7	9	700
553952	7	11	7	10	800
553955	4	6	10	4	700
553956	4	4	7	2	600
553957	4	7	4	6	900
553959	0	3	7	6	400
553961	5	4	7	5	400
553962	4	5	10	9	750
553963	7	3	9	6	950
553965	6	4	11	8	750
553976	6	1	8	8	550
553982	5	5	9	9	700
553984	4	5	9	8	600
553988	5	10	12	11	700
553993	4	6	9	9	600
554000	7	6	8	8	850
554001	7	4	7	3	300
554002	5	3	9	9	950
554004	5	5	7	4	500
554009	2	2	8	10	950
554010	5	6	11	7	600
554012	4	2	3	3	600
554013	6	6	9	8	950
554014	6	6	7	5	550
554016	6	8	10	9	600
554021	6	4	6	8	700
554027	8	10	9	10	850
554028	7	5	6	9	750
554029	4	5	7	7	700
554035	7	9	6	8	800
554036	4	5	4	4	600
554037	2	5	7	10	800
554039	5	10	12	10	700
554042	5	1	7	9	650
554043	5	4	6	3	500
554044	4	2	7	5	500
554045	9	13	12	11	750
554047	4	4	5	7	450
554051	5	3	8	10	750
554054	5	8	7	9	900
554055	3	2	5	2	300
554058	3	4	8	7	700
554059	5	11	10	12	950
554060	5	4	3	5	650
554064	3	4	10	10	750
554066	4	4	5	4	600
554067	2	5	9	9	750
554069	7	2	9	8	600
554070	3	4	6	6	550
554071	10	9	11	9	800
554076	2	3	9	7	600
554077	4	7	10	6	800
554081	4	7	5	6	650
554082	5	4	5	9	650
554083	7	7	7	9	950
554093	4	2	4	5	500
554098	4	4	8	3	850
554099	4	5	5	3	850
554100	0	3	8	7	700
554108	7	10	11	12	850
554110	6	12	8	15	650
554112	5	6	6	7	750
554114	3	6	7	5	350
554115	9	5	12	10	500
554116	4	9	8	5	750
554121	6	4	7	3	800
554123	5	4	4	3	750
554126	4	9	10	12	900
554128	6	7	10	7	900
554129	5	7	6	11	900
554130	5	6	9	5	600
554132	4	8	8	9	800
554133	4	3	7	6	350
554136	7	7	7	9	550
554138	5	6	7	11	750
554145	4	5	7	8	450
554162	3	7	9	11	750
554165	7	8	11	8	800
554166	4	7	8	4	550
554167	5	7	8	9	950
554168	2	5	2	4	350
554169	7	7	10	9	750
554171	8	12	8	13	800
554175	6	5	6	6	550
554178	6	4	7	8	600
554180	4	1	6	3	500
554181	5	7	12	8	950
554182	4	5	10	6	850
554186	5	5	8	6	450
554190	0	2	8	4	300
554195	7	5	12	8	750
554198	9	8	7	8	900
554200	6	5	5	6	250
554202	3	6	11	11	650
554203	3	6	10	8	850
554205	7	5	6	11	500
554210	7	6	12	9	600
554212	4	6	10	8	700
554213	6	6	9	12	950
554224	10	10	10	10	850
554227	5	8	10	8	700
